code	root	parents	filename	title
huj	hmom	chua	ALL_Ethnologue15/10271.xml	Hmong-Mien: Ethnologue 2005
hms	hmom	qian	ALL_Ethnologue15/10271.xml	Hmong-Mien: Ethnologue 2005
hml	hmom	chua	ALL_Ethnologue15/10271.xml	Hmong-Mien: Ethnologue 2005
hmm	hmom	chua	ALL_Ethnologue15/10271.xml	Hmong-Mien: Ethnologue 2005
buh	hmom	bunu	ALL_Ethnologue15/10271.xml	Hmong-Mien: Ethnologue 2005
hmh	hmom	chua	ALL_Ethnologue15/10271.xml	Hmong-Mien: Ethnologue 2005
hmi	hmom	chua	ALL_Ethnologue15/10271.xml	Hmong-Mien: Ethnologue 2005
hmj	hmom	chua	ALL_Ethnologue15/10271.xml	Hmong-Mien: Ethnologue 2005
hmd	hmom	chua	ALL_Ethnologue15/10271.xml	Hmong-Mien: Ethnologue 2005
hme	hmom	chua	ALL_Ethnologue15/10271.xml	Hmong-Mien: Ethnologue 2005
hmf	hmom	chua	ALL_Ethnologue15/10271.xml	Hmong-Mien: Ethnologue 2005
hmg	hmom	chua	ALL_Ethnologue15/10271.xml	Hmong-Mien: Ethnologue 2005
hma	hmom	chua	ALL_Ethnologue15/10271.xml	Hmong-Mien: Ethnologue 2005
bwn	hmom	bunu	ALL_Ethnologue15/10271.xml	Hmong-Mien: Ethnologue 2005
hmc	hmom	chua	ALL_Ethnologue15/10271.xml	Hmong-Mien: Ethnologue 2005
muq	hmom	xian	ALL_Ethnologue15/10271.xml	Hmong-Mien: Ethnologue 2005
shx	hmom	lqra	ALL_Ethnologue15/10271.xml	Hmong-Mien: Ethnologue 2005
mmr	hmom	xian	ALL_Ethnologue15/10271.xml	Hmong-Mien: Ethnologue 2005
mji	hmom	mian	ALL_Ethnologue15/10271.xml	Hmong-Mien: Ethnologue 2005
bpn	hmom	zaom	ALL_Ethnologue15/10271.xml	Hmong-Mien: Ethnologue 2005
rey	taca	tacp	ALL_Ethnologue15/10311.xml	Tacanan: Ethnologue 2005
cav	taca	cavi	ALL_Ethnologue15/10311.xml	Tacanan: Ethnologue 2005
ese	taca	tiat	ALL_Ethnologue15/10311.xml	Tacanan: Ethnologue 2005
tna	taca	tacp	ALL_Ethnologue15/10311.xml	Tacanan: Ethnologue 2005
tno	taca	tacp	ALL_Ethnologue15/10311.xml	Tacanan: Ethnologue 2005
aro	taca	arao	ALL_Ethnologue15/10311.xml	Tacanan: Ethnologue 2005
tlc	toto	totc	ALL_Ethnologue15/10313.xml	Totonacan: Ethnologue 2005
tlp	toto	totc	ALL_Ethnologue15/10313.xml	Totonacan: Ethnologue 2005
tos	toto	totc	ALL_Ethnologue15/10313.xml	Totonacan: Ethnologue 2005
top	toto	totc	ALL_Ethnologue15/10313.xml	Totonacan: Ethnologue 2005
tee	toto	tepe	ALL_Ethnologue15/10313.xml	Totonacan: Ethnologue 2005
tot	toto	totc	ALL_Ethnologue15/10313.xml	Totonacan: Ethnologue 2005
tqt	toto	totc	ALL_Ethnologue15/10313.xml	Totonacan: Ethnologue 2005
tpt	toto	tepe	ALL_Ethnologue15/10313.xml	Totonacan: Ethnologue 2005
too	toto	totc	ALL_Ethnologue15/10313.xml	Totonacan: Ethnologue 2005
tpp	toto	tepe	ALL_Ethnologue15/10313.xml	Totonacan: Ethnologue 2005
toc	toto	totc	ALL_Ethnologue15/10313.xml	Totonacan: Ethnologue 2005
myy	tucn	scet	ALL_Ethnologue15/10322.xml	Tucanoan: Ethnologue 2005
cbc	tucn	taty	ALL_Ethnologue15/10322.xml	Tucanoan: Ethnologue 2005
tav	tucn	taty	ALL_Ethnologue15/10322.xml	Tucanoan: Ethnologue 2005
des	tucn	desn	ALL_Ethnologue15/10322.xml	Tucanoan: Ethnologue 2005
ten	tucn	tmaa	ALL_Ethnologue15/10322.xml	Tucanoan: Ethnologue 2005
teb	tucn	tete	ALL_Ethnologue15/10322.xml	Tucanoan: Ethnologue 2005
sey	tucn	sios	ALL_Ethnologue15/10322.xml	Tucanoan: Ethnologue 2005
pok	tucn	bara	ALL_Ethnologue15/10322.xml	Tucanoan: Ethnologue 2005
pir	tucn	netc	ALL_Ethnologue15/10322.xml	Tucanoan: Ethnologue 2005
arj	tucn	netc	ALL_Ethnologue15/10322.xml	Tucanoan: Ethnologue 2005
bao	tucn	bara	ALL_Ethnologue15/10322.xml	Tucanoan: Ethnologue 2005
gvc	tucn	netc	ALL_Ethnologue15/10322.xml	Tucanoan: Ethnologue 2005
cub	tucn	ctuc	ALL_Ethnologue15/10322.xml	Tucanoan: Ethnologue 2005
mcl	tucn	sios	ALL_Ethnologue15/10322.xml	Tucanoan: Ethnologue 2005
snn	tucn	sios	ALL_Ethnologue15/10322.xml	Tucanoan: Ethnologue 2005
mmv	tucn	mirt	ALL_Ethnologue15/10322.xml	Tucanoan: Ethnologue 2005
bsn	tucn	scet	ALL_Ethnologue15/10322.xml	Tucanoan: Ethnologue 2005
tuo	tucn	netc	ALL_Ethnologue15/10322.xml	Tucanoan: Ethnologue 2005
ore	tucn	swtc	ALL_Ethnologue15/10322.xml	Tucanoan: Ethnologue 2005
tue	tucn	bara	ALL_Ethnologue15/10322.xml	Tucanoan: Ethnologue 2005
sri	tucn	desn	ALL_Ethnologue15/10322.xml	Tucanoan: Ethnologue 2005
yui	tucn	bara	ALL_Ethnologue15/10322.xml	Tucanoan: Ethnologue 2005
coe	tucn	crgj	ALL_Ethnologue15/10322.xml	Tucanoan: Ethnologue 2005
tnc	tucn	tnmc	ALL_Ethnologue15/10322.xml	Tucanoan: Ethnologue 2005
ynu	tucn	unet	ALL_Ethnologue15/10322.xml	Tucanoan: Ethnologue 2005
tkf	tupi	kawa	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
nhd	tupi	sotg	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
arr	tupi	rmra	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
aan	tupi	oyam	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
pto	tupi	oyam	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
arx	tupi	mond	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
avv	tupi	tene	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
myu	tupi	munk	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
pta	tupi	guar	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
gun	tupi	sotg	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
xet	tupi	sotg	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
kyz	tupi	kyar	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
taf	tupi	tene	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
api	tupi	kawa	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
wir	tupi	kawa	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
pog	tupi	tuph	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
kyr	tupi	munk	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
mnd	tupi	mond	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
kgk	tupi	sotg	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
tpn	tupi	tuph	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
gvj	tupi	oyam	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
adw	tupi	kawa	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
xmo	tupi	kawa	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
yrl	tupi	tuph	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
gvo	tupi	mond	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
tqb	tupi	tene	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
urz	tupi	kawa	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
kxo	tupi	mond	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
ktn	tupi	arik	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
kuq	tupi	kawa	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
msp	tupi	yuru	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
kay	tupi	kama	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
oym	tupi	oyam	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
skf	tupi	tupr	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
paf	tupi	kawa	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
pah	tupi	kawa	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
aux	tupi	sttg	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
pak	tupi	tene	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
cod	tupi	tuph	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
jor	tupi	gusj	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
jua	tupi	kawa	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
omg	tupi	tuph	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
twt	tupi	oyam	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
asu	tupi	tene	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
mav	tupi	maes	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
ama	tupi	oyam	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
psm	tupi	paus	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
awt	tupi	kyar	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
jur	tupi	yuru	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
mpu	tupi	tupr	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
gyr	tupi	sttg	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
xiy	tupi	yuru	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
awe	tupi	awet	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
kgm	tupi	kawa	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
asn	tupi	kyar	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
pur	tupi	puru	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
gnw	tupi	sotg	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
eme	tupi	oyam	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
gub	tupi	tene	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
gug	tupi	sotg	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
wyr	tupi	tupr	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
urb	tupi	oyam	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
yuq	tupi	gusj	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
ait	tupi	arik	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
gui	tupi	sotg	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
tpj	tupi	guar	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
tpk	tupi	tuph	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
cin	tupi	mond	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
tpw	tupi	tuph	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
uru	tupi	rmra	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
guq	tupi	sotg	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
srq	tupi	sttg	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
tpr	tupi	tupr	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
sru	tupi	mond	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
mdz	tupi	tene	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
kpn	tupi	tupr	ALL_Ethnologue15/10326.xml	Tupi: Ethnologue 2005
ure	urch	urch	ALL_Ethnologue15/10328.xml	Uru-Chipaya: Ethnologue 2005
cap	urch	urch	ALL_Ethnologue15/10328.xml	Uru-Chipaya: Ethnologue 2005
nhe	utaz	aztc	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
opt	utaz	cahi	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
nhg	utaz	aztc	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
nuz	utaz	aztc	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
ser	utaz	sega	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
nhc	utaz	aztc	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
nlv	utaz	aztc	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
nhm	utaz	aztc	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
yaq	utaz	cahi	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
mnr	utaz	wnum	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
nhn	utaz	aztc	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
nhi	utaz	aztc	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
nhk	utaz	aztc	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
nhj	utaz	aztc	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
nht	utaz	aztc	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
nhw	utaz	aztc	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
nhv	utaz	aztc	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
nhq	utaz	aztc	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
nhp	utaz	aztc	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
nhs	utaz	aztc	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
tac	utaz	tarh	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
tep	utaz	step	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
mfy	utaz	cahi	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
nhy	utaz	aztc	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
nhx	utaz	aztc	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
nln	utaz	aztc	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
par	utaz	cnum	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
tar	utaz	tarh	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
cup	utaz	cacu	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
var	utaz	guaj	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
chl	utaz	cacu	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
tla	utaz	step	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
xaw	utaz	snum	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
twr	utaz	tarh	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
ngu	utaz	aztc	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
hop	utaz	hopi	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
pia	utaz	tepi	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
naz	utaz	aztc	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
lui	utaz	luis	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
hch	utaz	cora	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
nhz	utaz	aztc	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
pao	utaz	wnum	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
ncx	utaz	aztc	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
ood	utaz	tepi	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
tcu	utaz	tarh	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
ntp	utaz	tepi	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
tbu	utaz	tubr	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
nch	utaz	aztc	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
nci	utaz	aztc	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
ncj	utaz	aztc	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
ncl	utaz	aztc	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
tub	utaz	tuba	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
ppl	utaz	pipi	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
ute	utaz	snum	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
crn	utaz	cora	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
azz	utaz	aztc	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
stp	utaz	step	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
thh	utaz	tarh	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
shh	utaz	cnum	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
cok	utaz	cora	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
com	utaz	cnum	ALL_Ethnologue15/10331.xml	Uto-Aztecan: Ethnologue 2005
myh	waka	swak	ALL_Ethnologue15/10333.xml	Wakashan: Ethnologue 2005
kwk	waka	nwak	ALL_Ethnologue15/10333.xml	Wakashan: Ethnologue 2005
has	waka	nwak	ALL_Ethnologue15/10333.xml	Wakashan: Ethnologue 2005
hei	waka	nwak	ALL_Ethnologue15/10333.xml	Wakashan: Ethnologue 2005
noo	waka	swak	ALL_Ethnologue15/10333.xml	Wakashan: Ethnologue 2005
hto	wita	mimu	ALL_Ethnologue15/10336.xml	Witotoan: Ethnologue 2005
bmr	wita	bora	ALL_Ethnologue15/10336.xml	Witotoan: Ethnologue 2005
huu	wita	mimu	ALL_Ethnologue15/10336.xml	Witotoan: Ethnologue 2005
oca	wita	ocai	ALL_Ethnologue15/10336.xml	Witotoan: Ethnologue 2005
boa	wita	bora	ALL_Ethnologue15/10336.xml	Witotoan: Ethnologue 2005
hux	wita	nipo	ALL_Ethnologue15/10336.xml	Witotoan: Ethnologue 2005
mbn	guah	guah	ALL_Ethnologue15/10340.xml	Guahiban: Ethnologue 2005
guh	guah	guah	ALL_Ethnologue15/10340.xml	Guahiban: Ethnologue 2005
guo	guah	guah	ALL_Ethnologue15/10340.xml	Guahiban: Ethnologue 2005
cui	guah	guah	ALL_Ethnologue15/10340.xml	Guahiban: Ethnologue 2005
gob	guah	guah	ALL_Ethnologue15/10340.xml	Guahiban: Ethnologue 2005
teh	chon	chon	ALL_Ethnologue15/10341.xml	Chon: Ethnologue 2005
ona	chon	chon	ALL_Ethnologue15/10341.xml	Chon: Ethnologue 2005
orw	chaw	made	ALL_Ethnologue15/10342.xml	Chapacura-Wanham: Ethnologue 2005
ite	chaw	guap	ALL_Ethnologue15/10342.xml	Chapacura-Wanham: Ethnologue 2005
xbx	chaw	guap	ALL_Ethnologue15/10342.xml	Chapacura-Wanham: Ethnologue 2005
pav	chaw	made	ALL_Ethnologue15/10342.xml	Chapacura-Wanham: Ethnologue 2005
trz	chaw	made	ALL_Ethnologue15/10342.xml	Chapacura-Wanham: Ethnologue 2005
ceg	zamu	zamu	ALL_Ethnologue15/10348.xml	Zamucoan: Ethnologue 2005
ayo	zamu	zamu	ALL_Ethnologue15/10348.xml	Zamucoan: Ethnologue 2005
sva	kart	svan	ALL_Ethnologue15/10349.xml	Kartvelian: Ethnologue 2005
xmf	kart	zann	ALL_Ethnologue15/10349.xml	Kartvelian: Ethnologue 2005
lzz	kart	zann	ALL_Ethnologue15/10349.xml	Kartvelian: Ethnologue 2005
jge	kart	geor	ALL_Ethnologue15/10349.xml	Kartvelian: Ethnologue 2005
kat	kart	geor	ALL_Ethnologue15/10349.xml	Kartvelian: Ethnologue 2005
anb	zapa	zapa	ALL_Ethnologue15/10352.xml	Zaparoan: Ethnologue 2005
iqu	zapa	zapa	ALL_Ethnologue15/10352.xml	Zaparoan: Ethnologue 2005
avs	zapa	zapa	ALL_Ethnologue15/10352.xml	Zaparoan: Ethnologue 2005
cah	zapa	zapa	ALL_Ethnologue15/10352.xml	Zaparoan: Ethnologue 2005
omu	zapa	zapa	ALL_Ethnologue15/10352.xml	Zaparoan: Ethnologue 2005
zro	zapa	zapa	ALL_Ethnologue15/10352.xml	Zaparoan: Ethnologue 2005
arl	zapa	zapa	ALL_Ethnologue15/10352.xml	Zaparoan: Ethnologue 2005
ari	cadd	pawn	ALL_Ethnologue15/10353.xml	Caddoan: Ethnologue 2005
kii	cadd	kits	ALL_Ethnologue15/10353.xml	Caddoan: Ethnologue 2005
cad	cadd	scad	ALL_Ethnologue15/10353.xml	Caddoan: Ethnologue 2005
wic	cadd	wich	ALL_Ethnologue15/10353.xml	Caddoan: Ethnologue 2005
paw	cadd	pawn	ALL_Ethnologue15/10353.xml	Caddoan: Ethnologue 2005
ctm	gulf	gulf	ALL_Ethnologue15/10355.xml	Gulf: Ethnologue 2005
ncz	gulf	gulf	ALL_Ethnologue15/10355.xml	Gulf: Ethnologue 2005
aqp	gulf	gulf	ALL_Ethnologue15/10355.xml	Gulf: Ethnologue 2005
tun	gulf	gulf	ALL_Ethnologue15/10355.xml	Gulf: Ethnologue 2005
inz	chum	chum	ALL_Ethnologue15/10357.xml	Chumash: Ethnologue 2005
obi	chum	chum	ALL_Ethnologue15/10357.xml	Chumash: Ethnologue 2005
crz	chum	chum	ALL_Ethnologue15/10357.xml	Chumash: Ethnologue 2005
boi	chum	chum	ALL_Ethnologue15/10357.xml	Chumash: Ethnologue 2005
chs	chum	chum	ALL_Ethnologue15/10357.xml	Chumash: Ethnologue 2005
puy	chum	chum	ALL_Ethnologue15/10357.xml	Chumash: Ethnologue 2005
veo	chum	chum	ALL_Ethnologue15/10357.xml	Chumash: Ethnologue 2005
ryn	japo	naok	ALL_Ethnologue15/10360.xml	Japanese: Ethnologue 2005
yoi	japo	saki	ALL_Ethnologue15/10360.xml	Japanese: Ethnologue 2005
jpn	japo	japo	ALL_Ethnologue15/10360.xml	Japanese: Ethnologue 2005
tkn	japo	naok	ALL_Ethnologue15/10360.xml	Japanese: Ethnologue 2005
xug	japo	saok	ALL_Ethnologue15/10360.xml	Japanese: Ethnologue 2005
kzg	japo	naok	ALL_Ethnologue15/10360.xml	Japanese: Ethnologue 2005
yox	japo	saok	ALL_Ethnologue15/10360.xml	Japanese: Ethnologue 2005
mvi	japo	saki	ALL_Ethnologue15/10360.xml	Japanese: Ethnologue 2005
ams	japo	naok	ALL_Ethnologue15/10360.xml	Japanese: Ethnologue 2005
ryu	japo	saok	ALL_Ethnologue15/10360.xml	Japanese: Ethnologue 2005
rys	japo	saki	ALL_Ethnologue15/10360.xml	Japanese: Ethnologue 2005
okn	japo	saok	ALL_Ethnologue15/10360.xml	Japanese: Ethnologue 2005
jiv	jiva	jiva	ALL_Ethnologue15/10361.xml	Jivaroan: Ethnologue 2005
hub	jiva	jiva	ALL_Ethnologue15/10361.xml	Jivaroan: Ethnologue 2005
agr	jiva	jiva	ALL_Ethnologue15/10361.xml	Jivaroan: Ethnologue 2005
acu	jiva	jiva	ALL_Ethnologue15/10361.xml	Jivaroan: Ethnologue 2005
emo	masc	masc	ALL_Ethnologue15/10362.xml	Mascoian: Ethnologue 2005
gva	masc	masc	ALL_Ethnologue15/10362.xml	Mascoian: Ethnologue 2005
sap	masc	masc	ALL_Ethnologue15/10362.xml	Mascoian: Ethnologue 2005
tmf	masc	masc	ALL_Ethnologue15/10362.xml	Mascoian: Ethnologue 2005
leg	masc	masc	ALL_Ethnologue15/10362.xml	Mascoian: Ethnologue 2005
std	anda	soan	ALL_Ethnologue15/10382.xml	Andamanese: Ethnologue 2005
aky	anda	cgan	ALL_Ethnologue15/10382.xml	Andamanese: Ethnologue 2005
akx	anda	cgan	ALL_Ethnologue15/10382.xml	Andamanese: Ethnologue 2005
ack	anda	ngne	ALL_Ethnologue15/10382.xml	Andamanese: Ethnologue 2005
abj	anda	cgan	ALL_Ethnologue15/10382.xml	Andamanese: Ethnologue 2005
apq	anda	cgan	ALL_Ethnologue15/10382.xml	Andamanese: Ethnologue 2005
acl	anda	cgan	ALL_Ethnologue15/10382.xml	Andamanese: Ethnologue 2005
akj	anda	ngne	ALL_Ethnologue15/10382.xml	Andamanese: Ethnologue 2005
anq	anda	soan	ALL_Ethnologue15/10382.xml	Andamanese: Ethnologue 2005
akm	anda	ngne	ALL_Ethnologue15/10382.xml	Andamanese: Ethnologue 2005
oon	anda	soan	ALL_Ethnologue15/10382.xml	Andamanese: Ethnologue 2005
okj	anda	cgan	ALL_Ethnologue15/10382.xml	Andamanese: Ethnologue 2005
aci	anda	ngne	ALL_Ethnologue15/10382.xml	Andamanese: Ethnologue 2005
bvq	nsah	srbi	ALL_Ethnologue15/10384.xml	Nilo-Saharan: Ethnologue 2005
kbo	nsah	cmma	ALL_Ethnologue15/10384.xml	Nilo-Saharan: Ethnologue 2005
kbl	nsah	kanr	ALL_Ethnologue15/10384.xml	Nilo-Saharan: Ethnologue 2005
xel	nsah	akmo	ALL_Ethnologue15/10384.xml	Nilo-Saharan: Ethnologue 2005
kby	nsah	kanr	ALL_Ethnologue15/10384.xml	Nilo-Saharan: Ethnologue 2005
alz	nsah	alur	ALL_Ethnologue15/10384.xml	Nilo-Saharan: Ethnologue 2005
nwm	nsah	mrmo	ALL_Ethnologue15/10384.xml	Nilo-Saharan: Ethnologue 2005
mfz	nsah	mabn	ALL_Ethnologue15/10384.xml	Nilo-Saharan: Ethnologue 2005
dsq	nsah	nson	ALL_Ethnologue15/10384.xml	Nilo-Saharan: Ethnologue 2005
mne	nsah	bagr	ALL_Ethnologue15/10384.xml	Nilo-Saharan: Ethnologue 2005
elh	nsah	unhn	ALL_Ethnologue15/10384.xml	Nilo-Saharan: Ethnologue 2005
zmo	nsah	akmo	ALL_Ethnologue15/10384.xml	Nilo-Saharan: Ethnologue 2005
mwu	nsah	mrbe	ALL_Ethnologue15/10384.xml	Nilo-Saharan: Ethnologue 2005
kun	nsah	kunm	ALL_Ethnologue15/10384.xml	Nilo-Saharan: Ethnologue 2005
mwy	nsah	nand	ALL_Ethnologue15/10384.xml	Nilo-Saharan: Ethnologue 2005
mwx	nsah	nand	ALL_Ethnologue15/10384.xml	Nilo-Saharan: Ethnologue 2005
djc	nsah	wdaj	ALL_Ethnologue15/10384.xml	Nilo-Saharan: Ethnologue 2005
